Id,Contact Owner Name,Created Time,Modified Time,Invalid Contact Dates
5805028000015298335,Nina Scott,2023-11-05 12:26:00,2024-06-11 20:37:00,False
5805028000015298367,Julia Nelson,2023-11-05 12:29:00,2024-06-18 13:18:00,False
5805028000015304525,Jane Smith,2023-11-05 17:19:00,2023-11-19 21:04:00,False
5805028000015308525,Mason Roberts,2023-11-05 21:55:00,2023-11-05 23:55:00,False
5805028000015309204,Jane Smith,2023-11-05 10:54:00,2023-11-05 12:58:00,False
5805028000015309236,Ulysses Adams,2023-11-05 11:36:00,2024-02-09 22:48:00,False
5805028000015314064,Jane Smith,2023-11-05 09:37:00,2023-11-05 11:38:00,False
5805028000015315004,Ulysses Adams,2023-11-04 22:05:00,2023-11-05 12:32:00,False
5805028000015328418,Ulysses Adams,2023-11-06 08:57:00,2024-06-11 02:42:00,False
5805028000015329352,Ulysses Adams,2023-11-06 09:38:00,2024-05-23 01:30:00,False
5805028000015422007,Mason Roberts,2023-11-06 14:37:00,2023-11-06 16:39:00,False
5805028000015460181,Charlie Davis,2023-11-06 16:06:00,2024-06-10 14:19:00,False
5805028000015531001,Julia Nelson,2023-11-06 17:08:00,2023-12-03 16:25:00,False
5805028000015578172,Ulysses Adams,2023-11-06 20:41:00,2024-01-10 15:55:00,False
5805028000015586101,Ulysses Adams,2023-11-06 20:29:00,2024-01-10 15:58:00,False
5805028000015597555,Julia Nelson,2023-11-07 06:10:00,2024-01-04 19:49:00,False
5805028000015618166,Julia Nelson,2023-11-07 08:43:00,2024-06-14 17:09:00,False
5805028000015676041,Ulysses Adams,2023-11-07 15:06:00,2023-11-07 20:05:00,False
5805028000015724019,Charlie Davis,2023-11-07 14:44:00,2024-06-19 16:11:00,False
5805028000015778006,Ian Miller,2023-11-07 15:54:00,2024-06-14 16:34:00,False
5805028000015830046,Charlie Davis,2023-11-07 17:17:00,2023-11-10 11:03:00,False
5805028000015866449,Ulysses Adams,2023-11-08 13:52:00,2023-11-28 10:22:00,False
5805028000015873160,Charlie Davis,2023-11-08 05:30:00,2023-11-08 07:33:00,False
5805028000015876063,Kevin Parker,2023-11-07 23:23:00,2023-11-08 01:27:00,False
5805028000015904048,Paula Underwood,2023-11-07 22:52:00,2024-03-11 16:18:00,False
5805028000015904446,Kevin Parker,2023-11-08 13:40:00,2023-11-08 15:40:00,False
5805028000015906242,Ulysses Adams,2023-11-08 07:15:00,2024-01-10 12:28:00,False
5805028000015996001,Charlie Davis,2023-11-08 17:29:00,2024-02-26 13:44:00,False
5805028000016003068,Kevin Parker,2023-11-08 20:05:00,2023-12-05 02:11:00,False
5805028000016008008,Jane Smith,2023-11-08 19:34:00,2023-11-09 18:03:00,False
5805028000016016180,Charlie Davis,2023-11-09 11:05:00,2023-11-09 13:09:00,False
5805028000016065119,Charlie Davis,2023-11-09 12:13:00,2023-11-09 14:15:00,False
5805028000016119178,Charlie Davis,2023-11-09 15:22:00,2023-11-09 17:25:00,False
5805028000016136333,Ulysses Adams,2023-11-09 18:38:00,2023-11-09 20:41:00,False
5805028000016168001,Charlie Davis,2023-11-09 14:33:00,2023-11-09 16:35:00,False
5805028000016256106,Rachel White,2023-11-10 09:09:00,2023-11-10 11:09:00,False
5805028000016273017,Ulysses Adams,2023-11-10 07:37:00,2023-12-08 13:32:00,False
5805028000016420100,Jane Smith,2023-11-10 16:00:00,2023-11-10 18:01:00,False
5805028000016426244,Charlie Davis,2023-11-10 18:10:00,2023-11-22 14:52:00,False
5805028000016502092,Charlie Davis,2023-11-13 21:16:00,2023-11-13 23:21:00,False
5805028000016503207,Ian Miller,2023-11-11 01:10:00,2023-12-18 13:18:00,False
5805028000016505898,Nina Scott,2023-11-13 10:24:00,2023-11-20 10:55:00,False
5805028000016506790,Nina Scott,2023-11-12 20:54:00,2023-11-19 11:55:00,False
5805028000016510407,Quincy Vincent,2023-11-11 13:20:00,2023-11-29 17:08:00,False
5805028000016511093,Jane Smith,2023-11-10 21:51:00,2023-11-11 17:50:00,False
5805028000016517072,Jane Smith,2023-11-10 20:43:00,2023-11-10 22:47:00,False
5805028000016525223,Charlie Davis,2023-11-10 21:54:00,2023-11-13 17:11:00,False
5805028000016526659,Jane Smith,2023-11-12 09:00:00,2023-11-12 11:48:00,False
5805028000016527001,Rachel White,2023-11-10 19:43:00,2023-11-10 21:47:00,False
5805028000016622217,Julia Nelson,2023-11-13 11:37:00,2023-11-21 15:32:00,False
5805028000016623145,Paula Underwood,2023-11-12 23:25:00,2023-12-02 10:35:00,False
5805028000016623783,Diana Evans,2023-11-13 20:51:00,2023-11-20 17:40:00,False
5805028000016627883,Charlie Davis,2023-11-13 21:11:00,2024-01-24 20:33:00,False
5805028000016630514,Mason Roberts,2023-11-13 22:38:00,2024-06-18 15:19:00,False
5805028000016632763,Ulysses Adams,2023-11-13 20:33:00,2024-01-25 15:49:00,False
5805028000016643035,Julia Nelson,2023-11-13 10:55:00,2023-11-13 12:59:00,False
5805028000016719013,Kevin Parker,2023-11-14 09:08:00,2023-11-14 18:10:00,False
5805028000016745074,Charlie Davis,2023-11-14 11:45:00,2024-01-24 20:33:00,False
5805028000016748004,Ulysses Adams,2023-11-14 09:22:00,2023-11-21 18:00:00,False
5805028000016852009,Nina Scott,2023-11-14 14:16:00,2024-02-08 13:39:00,False
5805028000016861001,Diana Evans,2023-11-14 14:02:00,2023-11-14 16:05:00,False
5805028000016919347,Charlie Davis,2023-11-14 22:56:00,2023-11-16 15:57:00,False
5805028000016919559,Nina Scott,2023-11-15 10:40:00,2023-11-22 11:10:00,False
5805028000016929226,Nina Scott,2023-11-14 22:50:00,2024-06-09 16:06:00,False
5805028000016931091,Julia Nelson,2023-11-14 19:16:00,2023-11-29 15:47:00,False
5805028000016957854,Nina Scott,2023-11-15 14:21:00,2024-01-17 00:17:00,False
5805028000017088078,Nina Scott,2023-11-15 19:29:00,2024-06-19 17:11:00,False
5805028000017090120,Julia Nelson,2023-11-15 18:39:00,2024-04-05 12:19:00,False
5805028000017095037,Charlie Davis,2023-11-15 18:35:00,2023-11-15 20:36:00,False
5805028000017102015,Julia Nelson,2023-11-15 18:04:00,2023-11-16 14:30:00,False
5805028000017102089,Charlie Davis,2023-11-15 20:21:00,2023-11-16 10:34:00,False
5805028000017105108,Nina Scott,2023-11-15 20:39:00,2023-11-20 18:49:00,False
5805028000017126001,Diana Evans,2023-11-15 18:13:00,2023-11-16 08:19:00,False
5805028000017194055,Ian Miller,2023-11-16 00:56:00,2023-11-16 10:46:00,False
5805028000017308282,Nina Scott,2023-11-16 23:21:00,2023-11-17 19:12:00,False
5805028000017336146,Nina Scott,2023-11-16 20:38:00,2023-11-17 09:20:00,False
5805028000017358276,Amy Green,2023-11-17 05:56:00,2024-05-02 09:14:00,False
5805028000017367123,Julia Nelson,2023-11-16 19:46:00,2023-11-21 06:49:00,False
5805028000017367197,Nina Scott,2023-11-16 20:48:00,2024-03-23 22:30:00,False
5805028000017521020,Jane Smith,2023-11-17 14:12:00,2024-04-15 00:33:00,False
5805028000017523370,Nina Scott,2023-11-17 19:33:00,2024-03-05 19:39:00,False
5805028000017534375,Jane Smith,2023-11-17 19:53:00,2023-11-17 21:53:00,False
5805028000017534787,Jane Smith,2023-11-18 10:03:00,2023-11-18 12:06:00,False
5805028000017537735,Nina Scott,2023-11-18 01:54:00,2023-11-20 11:11:00,False
5805028000017537784,Charlie Davis,2023-11-18 07:41:00,2024-04-11 23:56:00,False
5805028000017540757,Nina Scott,2023-11-18 03:03:00,2024-04-04 15:32:00,False
5805028000017544078,Nina Scott,2023-11-17 15:21:00,2023-11-17 18:35:00,False
5805028000017544576,Mason Roberts,2023-11-18 00:08:00,2023-11-18 02:09:00,False
5805028000017641691,Mason Roberts,2023-11-18 21:33:00,2024-06-17 18:10:00,False
5805028000017641723,Paula Underwood,2023-11-18 21:45:00,2023-11-24 08:46:00,False
5805028000017641772,Jane Smith,2023-11-18 21:54:00,2023-11-18 23:58:00,False
5805028000017643101,Nina Scott,2023-11-18 12:20:00,2023-12-02 18:23:00,False
5805028000017646451,Jane Smith,2023-11-18 17:39:00,2024-01-19 17:44:00,False
5805028000017646572,Nina Scott,2023-11-18 20:19:00,2024-02-16 14:42:00,False
5805028000017646690,Nina Scott,2023-11-18 21:50:00,2023-11-22 21:33:00,False
5805028000017654519,Nina Scott,2023-11-18 19:47:00,2024-05-28 19:54:00,False
5805028000017656219,Rachel White,2023-11-18 17:20:00,2023-11-18 19:22:00,False
5805028000017657426,Mason Roberts,2023-11-18 17:41:00,2023-11-18 19:42:00,False
5805028000017659260,Mason Roberts,2023-11-18 17:09:00,2023-11-18 19:12:00,False
5805028000017705460,Ulysses Adams,2023-11-19 16:11:00,2023-11-21 15:03:00,False
5805028000017705797,Paula Underwood,2023-11-19 21:28:00,2024-02-08 17:50:00,False
5805028000017706361,Mason Roberts,2023-11-19 15:40:00,2023-11-21 12:05:00,False
5805028000017707038,Ulysses Adams,2023-11-19 08:19:00,2024-06-08 21:04:00,False
5805028000017707631,Mason Roberts,2023-11-19 20:08:00,2023-11-19 22:10:00,False
5805028000017707771,Rachel White,2023-11-19 21:58:00,2023-11-20 00:00:00,False
5805028000017707796,Victor Barnes,2023-11-19 22:34:00,2024-01-19 14:43:00,False
5805028000017725523,Rachel White,2023-11-19 18:04:00,2023-11-19 20:04:00,False
5805028000017729070,Mason Roberts,2023-11-19 09:23:00,2024-06-05 22:04:00,False
5805028000017729755,Ulysses Adams,2023-11-19 21:13:00,2023-11-23 17:56:00,False
5805028000017733266,Julia Nelson,2023-11-19 11:46:00,2024-04-13 15:08:00,False
5805028000017738439,Ulysses Adams,2023-11-19 17:23:00,2023-11-20 13:13:00,False
5805028000017738823,Mason Roberts,2023-11-19 22:52:00,2023-11-20 00:55:00,False
5805028000017746083,Julia Nelson,2023-11-19 10:27:00,2024-04-20 08:17:00,False
5805028000017746152,Mason Roberts,2023-11-19 11:01:00,2024-04-22 12:18:00,False
5805028000017747870,Rachel White,2023-11-19 21:15:00,2023-11-19 23:15:00,False
5805028000017753123,Quincy Vincent,2023-11-19 10:15:00,2023-11-30 12:49:00,False
5805028000017756471,Julia Nelson,2023-11-19 15:55:00,2023-11-22 20:05:00,False
5805028000017827335,Julia Nelson,2023-11-20 08:21:00,2023-11-20 10:22:00,False
5805028000017837213,Charlie Davis,2023-11-20 11:40:00,2023-11-20 13:49:00,False
5805028000017839280,Diana Evans,2023-11-20 12:45:00,2023-11-20 14:48:00,False
5805028000017893708,Julia Nelson,2023-11-20 17:51:00,2024-03-23 17:12:00,False
5805028000017893944,Nina Scott,2023-11-20 21:16:00,2024-05-02 21:41:00,False
5805028000017898351,Nina Scott,2023-11-20 16:32:00,2023-12-07 17:12:00,False
5805028000017915511,Ulysses Adams,2023-11-20 19:33:00,2024-01-24 11:40:00,False
5805028000017917002,Ian Miller,2023-11-20 13:00:00,2023-11-21 13:20:00,False
5805028000017918386,Julia Nelson,2023-11-20 19:19:00,2023-12-11 15:59:00,False
5805028000017921187,Ulysses Adams,2023-11-20 16:18:00,2023-11-24 12:40:00,False
5805028000017925504,Julia Nelson,2023-11-20 17:06:00,2023-11-22 18:17:00,False
5805028000017925790,Paula Underwood,2023-11-20 20:36:00,2023-12-02 09:06:00,False
5805028000017928485,Julia Nelson,2023-11-20 16:49:00,2023-11-20 18:49:00,False
5805028000017930711,Diana Evans,2023-11-20 20:41:00,2023-11-22 20:36:00,False
5805028000017939146,Diana Evans,2023-11-20 16:06:00,2023-11-20 18:09:00,False
5805028000017949112,Julia Nelson,2023-11-20 14:54:00,2023-11-24 07:52:00,False
5805028000017950522,Diana Evans,2023-11-20 19:09:00,2023-11-20 21:10:00,False
5805028000017960616,Paula Underwood,2023-11-20 17:15:00,2024-01-05 13:55:00,False
5805028000018036007,Ulysses Adams,2023-11-21 06:43:00,2024-01-12 18:59:00,False
5805028000018059172,Nina Scott,2023-11-21 12:13:00,2023-11-21 14:14:00,False
5805028000018082077,Nina Scott,2023-11-21 10:52:00,2023-11-21 12:53:00,False
5805028000018146537,Charlie Davis,2023-11-21 18:07:00,2023-11-21 20:10:00,False
5805028000018148830,Nina Scott,2023-11-21 22:22:00,2023-11-28 22:27:00,False
5805028000018152940,Julia Nelson,2023-11-21 21:22:00,2023-11-21 23:26:00,False
5805028000018154673,Charlie Davis,2023-11-21 16:57:00,2023-11-21 18:29:00,False
5805028000018156284,Diana Evans,2023-11-21 15:42:00,2023-11-21 17:45:00,False
5805028000018156349,Julia Nelson,2023-11-21 15:56:00,2023-11-21 18:00:00,False
5805028000018156648,Nina Scott,2023-11-21 17:32:00,2023-11-29 16:55:00,False
5805028000018157629,Nina Scott,2023-11-21 17:32:00,2023-11-21 19:35:00,False
5805028000018159374,Diana Evans,2023-11-21 14:47:00,2023-11-22 12:22:00,False
5805028000018159652,Charlie Davis,2023-11-21 17:11:00,2023-11-30 16:00:00,False
5805028000018163285,Charlie Davis,2023-11-21 14:49:00,2023-11-21 16:50:00,False
5805028000018229106,Diana Evans,2023-11-21 23:04:00,2023-11-22 01:06:00,False
5805028000018241135,Julia Nelson,2023-11-22 03:02:00,2023-11-22 05:02:00,False
5805028000018253079,Julia Nelson,2023-11-22 02:12:00,2023-11-22 04:17:00,False
5805028000018309225,Nina Scott,2023-11-22 11:21:00,2023-11-24 13:44:00,False
5805028000018316132,Julia Nelson,2023-11-22 10:26:00,2023-11-22 12:29:00,False
5805028000018408794,Paula Underwood,2023-11-23 13:03:00,2023-11-25 13:25:00,False
5805028000018416243,Julia Nelson,2023-11-22 17:50:00,2023-11-22 19:50:00,False
5805028000018423649,Nina Scott,2023-11-22 21:33:00,2023-12-01 09:21:00,False
5805028000018428397,Nina Scott,2023-11-22 19:13:00,2024-06-18 09:03:00,False
5805028000018523007,Paula Underwood,2023-11-23 12:12:00,2023-11-24 13:56:00,False
5805028000018523155,Nina Scott,2023-11-23 14:15:00,2023-11-24 15:26:00,False
5805028000018555345,Paula Underwood,2023-11-23 20:44:00,2023-11-25 12:28:00,False
5805028000018565375,Nina Scott,2023-11-23 20:32:00,2023-11-29 07:27:00,False
5805028000018573494,Paula Underwood,2023-11-23 22:52:00,2023-11-24 00:56:00,False
5805028000018580046,Nina Scott,2023-11-23 16:20:00,2023-11-23 18:20:00,False
5805028000018580201,Diana Evans,2023-11-23 17:40:00,2023-11-24 13:56:00,False
5805028000018580408,Julia Nelson,2023-11-23 20:06:00,2023-11-28 13:35:00,False
5805028000018580540,Charlie Davis,2023-11-23 21:05:00,2023-11-29 17:37:00,False
5805028000018583531,Paula Underwood,2023-11-23 23:20:00,2023-11-24 01:21:00,False
5805028000018583738,Paula Underwood,2023-11-24 12:33:00,2023-11-24 14:34:00,False
5805028000018692370,Charlie Davis,2023-11-25 11:16:00,2024-04-15 19:45:00,False
5805028000018695201,Paula Underwood,2023-11-25 00:24:00,2023-12-07 16:06:00,False
5805028000018695246,Paula Underwood,2023-11-25 08:00:00,2023-11-25 08:06:00,False
5805028000018695477,Charlie Davis,2023-11-25 16:06:00,2023-11-25 17:22:00,False
5805028000018700468,Charlie Davis,2023-11-25 22:12:00,2023-11-25 22:14:00,False
5805028000018704498,Charlie Davis,2023-11-26 00:27:00,2023-11-26 00:27:00,False
5805028000018706062,Nina Scott,2023-11-24 19:50:00,2023-11-24 20:06:00,False
5805028000018716003,Charlie Davis,2023-11-24 21:11:00,2023-11-27 14:16:00,False
5805028000018719284,Paula Underwood,2023-11-25 23:02:00,2023-11-25 23:10:00,False
5805028000018757128,Paula Underwood,2023-11-26 14:24:00,2023-11-26 14:25:00,False
5805028000018758079,Paula Underwood,2023-11-26 12:58:00,2023-11-26 13:11:00,False
5805028000018758574,Diana Evans,2023-11-27 17:28:00,2023-11-27 17:37:00,False
5805028000018758841,Ulysses Adams,2023-11-28 00:05:00,2024-02-14 12:57:00,False
5805028000018771096,Paula Underwood,2023-11-26 12:10:00,2024-01-17 02:01:00,False
5805028000018774819,Ulysses Adams,2023-11-27 19:36:00,2024-02-15 20:13:00,False
5805028000018799188,Paula Underwood,2023-11-26 18:03:00,2023-11-26 18:21:00,False
5805028000018811232,Paula Underwood,2023-11-26 21:52:00,2024-01-12 10:17:00,False
5805028000018811437,Julia Nelson,2023-11-27 14:59:00,2023-11-28 16:27:00,False
5805028000018811695,Ulysses Adams,2023-11-27 20:20:00,2024-01-15 17:56:00,False
5805028000018815246,Paula Underwood,2023-11-26 17:43:00,2024-03-19 02:41:00,False
5805028000018821222,Paula Underwood,2023-11-26 20:51:00,2023-11-26 21:00:00,False
5805028000018821259,Ulysses Adams,2023-11-26 22:19:00,2024-04-11 20:36:00,False
5805028000018821786,Julia Nelson,2023-11-27 19:38:00,2023-11-28 10:00:00,False
5805028000018822518,Paula Underwood,2023-11-27 16:14:00,2024-06-09 23:06:00,False
5805028000018952496,Charlie Davis,2023-11-28 19:03:00,2024-04-09 19:08:00,False
5805028000018961523,Julia Nelson,2023-11-29 08:43:00,2023-12-04 18:43:00,False
5805028000018983666,Charlie Davis,2023-11-29 10:23:00,2023-11-29 10:23:00,False
5805028000018983828,Ian Miller,2023-11-29 13:18:00,2024-04-07 19:37:00,False
5805028000018991530,Ulysses Adams,2023-11-29 10:39:00,2023-11-29 10:41:00,False
5805028000018993759,Quincy Vincent,2023-11-29 05:57:00,2023-11-29 05:58:00,False
5805028000019000303,Charlie Davis,2023-11-28 20:02:00,2023-11-28 20:02:00,False
5805028000019078953,Ulysses Adams,2023-11-30 07:58:00,2023-12-01 13:34:00,False
5805028000019105342,Quincy Vincent,2023-11-29 17:13:00,2023-11-29 22:08:00,False
5805028000019105488,Charlie Davis,2023-11-29 21:08:00,2023-11-29 21:08:00,False
5805028000019112283,Diana Evans,2023-11-29 21:19:00,2023-11-29 21:19:00,False
5805028000019118185,Charlie Davis,2023-11-29 17:20:00,2023-11-29 17:34:00,False
5805028000019150072,Julia Nelson,2023-11-29 19:57:00,2023-11-29 20:08:00,False
5805028000019277340,Paula Underwood,2023-11-30 19:34:00,2023-12-05 17:11:00,False
5805028000019298409,Ian Miller,2023-11-30 22:18:00,2023-12-14 13:59:00,False
5805028000019307329,Charlie Davis,2023-12-01 07:34:00,2024-04-04 19:06:00,False
5805028000019321079,Diana Evans,2023-11-30 18:35:00,2023-11-30 20:37:00,False
5805028000019332001,Julia Nelson,2023-11-30 15:49:00,2023-11-30 17:52:00,False
5805028000019407799,Charlie Davis,2023-12-02 11:51:00,2024-06-18 02:12:00,False
5805028000019410072,Paula Underwood,2023-12-01 11:02:00,2023-12-01 13:06:00,False
5805028000019420803,Paula Underwood,2023-12-02 10:41:00,2024-06-16 17:47:00,False
5805028000019429613,Charlie Davis,2023-12-02 00:27:00,2024-02-15 15:42:00,False
5805028000019430168,Paula Underwood,2023-12-01 12:59:00,2024-03-28 15:54:00,False
5805028000019430990,Charlie Davis,2023-12-02 18:52:00,2023-12-02 20:52:00,False
5805028000019432583,Quincy Vincent,2023-12-01 20:59:00,2023-12-04 11:18:00,False
5805028000019434414,Quincy Vincent,2023-12-01 18:07:00,2023-12-01 20:12:00,False
5805028000019434907,Julia Nelson,2023-12-03 02:48:00,2023-12-03 04:49:00,False
5805028000019438619,Charlie Davis,2023-12-02 14:53:00,2024-06-13 10:08:00,False
5805028000019458430,Charlie Davis,2023-12-01 18:32:00,2023-12-01 20:32:00,False
5805028000019539111,Quincy Vincent,2023-12-02 20:59:00,2023-12-04 11:18:00,False
5805028000019608861,Paula Underwood,2023-12-04 22:24:00,2024-03-26 10:46:00,False
5805028000019612808,Ulysses Adams,2023-12-04 20:11:00,2023-12-05 11:34:00,False
5805028000019617682,Ulysses Adams,2023-12-04 20:51:00,2023-12-11 09:40:00,False
5805028000019620231,Julia Nelson,2023-12-04 10:29:00,2023-12-04 12:29:00,False
5805028000019623507,Ian Miller,2023-12-04 17:12:00,2024-01-15 15:24:00,False
5805028000019623839,Nina Scott,2023-12-04 23:26:00,2023-12-05 01:26:00,False
5805028000019627816,Ulysses Adams,2023-12-05 10:57:00,2024-03-08 18:19:00,False
5805028000019629158,Quincy Vincent,2023-12-03 23:04:00,2023-12-13 18:46:00,False
5805028000019725662,Paula Underwood,2023-12-06 07:44:00,2023-12-08 00:03:00,False
5805028000019732274,Charlie Davis,2023-12-05 14:00:00,2023-12-05 15:23:00,False
5805028000019736278,Nina Scott,2023-12-05 17:15:00,2024-06-12 12:07:00,False
5805028000019750398,Paula Underwood,2023-12-05 13:13:00,2023-12-05 15:14:00,False
5805028000019753736,Julia Nelson,2023-12-06 09:37:00,2024-02-25 16:30:00,False
5805028000019757295,Charlie Davis,2023-12-05 16:29:00,2023-12-06 15:11:00,False
5805028000019758057,Charlie Davis,2023-12-05 12:27:00,2023-12-05 14:29:00,False
5805028000019769330,Rachel White,2023-12-05 18:45:00,2023-12-05 20:46:00,False
5805028000019772429,Paula Underwood,2023-12-06 01:06:00,2023-12-06 03:07:00,False
5805028000019804254,Ulysses Adams,2023-12-06 14:09:00,2024-01-15 19:26:00,False
5805028000019904148,Paula Underwood,2023-12-06 16:26:00,2024-04-24 09:06:00,False
5805028000019914726,Nina Scott,2023-12-06 21:34:00,2023-12-12 17:34:00,False
5805028000019919415,Ulysses Adams,2023-12-06 18:33:00,2023-12-11 19:34:00,False
5805028000019919627,Ian Miller,2023-12-06 21:59:00,2023-12-14 22:19:00,False
5805028000019922058,Nina Scott,2023-12-06 15:10:00,2023-12-06 17:10:00,False
5805028000019924343,Paula Underwood,2023-12-06 19:29:00,2023-12-06 21:31:00,False
5805028000019929688,Julia Nelson,2023-12-06 22:28:00,2024-02-14 12:39:00,False
5805028000019951406,Diana Evans,2023-12-06 21:28:00,2023-12-07 09:44:00,False
5805028000019986004,Paula Underwood,2023-12-07 09:08:00,2023-12-07 15:41:00,False
5805028000020017001,Paula Underwood,2023-12-06 19:40:00,2024-06-07 13:03:00,False
5805028000020141494,Charlie Davis,2023-12-07 22:09:00,2024-02-18 19:54:00,False
5805028000020146475,Rachel White,2023-12-07 18:59:00,2023-12-07 21:07:00,False
5805028000020150102,Julia Nelson,2023-12-07 13:07:00,2023-12-07 16:43:00,False
5805028000020158185,Charlie Davis,2023-12-07 18:58:00,2023-12-07 21:07:00,False
5805028000020159167,Charlie Davis,2023-12-07 15:25:00,2024-01-26 14:34:00,False
5805028000020162345,Paula Underwood,2023-12-07 20:17:00,2023-12-08 11:25:00,False
5805028000020282533,Paula Underwood,2023-12-08 14:41:00,2023-12-15 09:18:00,False
5805028000020283276,Nina Scott,2023-12-08 13:51:00,2023-12-08 15:54:00,False
5805028000020293740,Charlie Davis,2023-12-08 16:44:00,2023-12-08 18:45:00,False
5805028000020305964,Ulysses Adams,2023-12-08 18:53:00,2023-12-11 19:06:00,False
5805028000020309712,Paula Underwood,2023-12-08 18:25:00,2023-12-14 12:43:00,False
5805028000020311574,Rachel White,2023-12-08 16:00:00,2023-12-08 18:00:00,False
5805028000020315018,Ulysses Adams,2023-12-08 07:51:00,2024-02-08 11:43:00,False
5805028000020315108,Charlie Davis,2023-12-08 10:25:00,2023-12-08 12:28:00,False
5805028000020315182,Diana Evans,2023-12-08 10:45:00,2023-12-08 12:49:00,False
5805028000020315320,Julia Nelson,2023-12-08 13:04:00,2024-01-23 16:31:00,False
5805028000020322243,Ulysses Adams,2023-12-08 13:05:00,2024-02-15 19:53:00,False
5805028000020322674,Ulysses Adams,2023-12-08 18:44:00,2024-03-20 11:17:00,False
5805028000020325381,Charlie Davis,2023-12-08 14:25:00,2023-12-08 16:29:00,False
5805028000020325459,Paula Underwood,2023-12-08 15:02:00,2023-12-29 16:33:00,False
5805028000020334424,Charlie Davis,2023-12-08 15:07:00,2023-12-18 22:27:00,False
5805028000020412181,Charlie Davis,2023-12-08 18:29:00,2023-12-08 20:30:00,False
5805028000020431055,Paula Underwood,2023-12-09 00:06:00,2024-02-24 18:11:00,False
5805028000020442414,Paula Underwood,2023-12-09 16:49:00,2024-03-18 11:30:00,False
5805028000020442769,Julia Nelson,2023-12-10 11:52:00,2023-12-10 14:03:00,False
5805028000020443760,Julia Nelson,2023-12-10 09:20:00,2023-12-10 11:24:00,False
5805028000020444001,Paula Underwood,2023-12-09 07:45:00,2023-12-10 10:39:00,False
5805028000020444829,Quincy Vincent,2023-12-10 09:28:00,2023-12-10 13:36:00,False
5805028000020448826,Julia Nelson,2023-12-10 11:48:00,2023-12-16 11:45:00,False
5805028000020451567,Nina Scott,2023-12-09 17:54:00,2023-12-14 20:15:00,False
5805028000020452572,Julia Nelson,2023-12-09 22:23:00,2024-04-14 13:16:00,False
5805028000020462894,Julia Nelson,2023-12-10 17:05:00,2024-05-30 06:55:00,False
5805028000020463821,Quincy Vincent,2023-12-10 12:29:00,2024-02-01 18:48:00,False
5805028000020464530,Victor Barnes,2023-12-09 21:41:00,2024-01-13 22:21:00,False
5805028000020475001,Nina Scott,2023-12-09 08:08:00,2023-12-09 10:08:00,False
5805028000020475577,Quincy Vincent,2023-12-10 01:25:00,2024-01-14 02:43:00,False
5805028000020478041,Nina Scott,2023-12-09 09:51:00,2023-12-09 11:53:00,False
5805028000020487667,Victor Barnes,2023-12-09 20:59:00,2024-06-15 21:18:00,False
5805028000020491907,Julia Nelson,2023-12-10 09:36:00,2024-02-15 20:42:00,False
5805028000020545112,Julia Nelson,2023-12-11 03:41:00,2023-12-11 05:43:00,False
5805028000020572249,Amy Green,2023-12-10 15:26:00,2024-02-21 13:04:00,False
5805028000020574140,Julia Nelson,2023-12-10 13:14:00,2023-12-12 18:46:00,False
5805028000020574364,Julia Nelson,2023-12-10 16:14:00,2023-12-14 19:15:00,False
5805028000020574778,Ian Miller,2023-12-11 06:56:00,2023-12-12 10:39:00,False
5805028000020583036,Quincy Vincent,2023-12-10 16:36:00,2023-12-10 18:40:00,False
5805028000020583465,Julia Nelson,2023-12-10 23:18:00,2023-12-11 01:22:00,False
5805028000020586170,Quincy Vincent,2023-12-10 16:17:00,2023-12-10 16:20:00,False
5805028000020588491,Ulysses Adams,2023-12-10 22:21:00,2024-02-15 20:32:00,False
5805028000020588594,Diana Evans,2023-12-10 23:13:00,2023-12-11 01:17:00,False
5805028000020589358,Julia Nelson,2023-12-11 07:46:00,2023-12-11 09:49:00,False
5805028000020590169,Ian Miller,2023-12-10 19:00:00,2024-04-25 23:19:00,False
5805028000020597133,Quincy Vincent,2023-12-10 20:57:00,2023-12-10 21:05:00,False
5805028000020597206,Julia Nelson,2023-12-10 22:22:00,2024-06-17 19:55:00,False
5805028000020633057,Rachel White,2023-12-11 08:53:00,2023-12-11 10:54:00,False
5805028000020642076,Ulysses Adams,2023-12-11 11:47:00,2024-03-28 20:06:00,False
5805028000020643062,Ian Miller,2023-12-11 10:41:00,2023-12-14 11:24:00,False
5805028000020658172,Rachel White,2023-12-11 12:32:00,2023-12-11 14:35:00,False
5805028000020740523,Charlie Davis,2023-12-11 23:24:00,2023-12-12 01:27:00,False
5805028000020740723,Julia Nelson,2023-12-12 06:23:00,2024-06-13 20:37:00,False
5805028000020743088,Ian Miller,2023-12-11 14:04:00,2023-12-11 16:05:00,False
5805028000020743167,Diana Evans,2023-12-11 14:05:00,2023-12-11 16:05:00,False
5805028000020766740,Victor Barnes,2023-12-12 09:20:00,2024-01-11 13:12:00,False
5805028000020770529,Julia Nelson,2023-12-12 08:27:00,2023-12-19 11:56:00,False
5805028000020771658,Victor Barnes,2023-12-12 07:11:00,2024-04-13 00:02:00,False
5805028000020773949,Ulysses Adams,2023-12-12 09:24:00,2023-12-12 13:06:00,False
5805028000020773981,Charlie Davis,2023-12-12 09:25:00,2024-04-17 20:31:00,False
5805028000020775217,Quincy Vincent,2023-12-11 17:00:00,2023-12-20 17:34:00,False
